date,product,unit_type,unit_measure,consumed,restocked,stock_balance,lead_time_days
2025-04-08,Aluminum Profile,weight,kg,20.39,0.0,292.66,14
2025-04-09,Aluminum Profile,weight,kg,23.45,0.0,269.21,14
2025-04-10,Aluminum Profile,weight,kg,19.82,0.0,249.39,14
2025-04-11,Aluminum Profile,weight,kg,22.29,0.0,227.1,14
2025-04-12,Aluminum Profile,weight,kg,11.93,0.0,215.17,14
2025-04-14,Aluminum Profile,weight,kg,23.3,0.0,191.87,14
2025-04-15,Aluminum Profile,weight,kg,19.48,0.0,172.39,14
2025-04-16,Aluminum Profile,weight,kg,22.11,0.0,150.28,14
2025-04-17,Aluminum Profile,weight,kg,19.82,428.78,559.24,14
2025-04-18,Aluminum Profile,weight,kg,26.42,0.0,532.82,14
2025-04-19,Aluminum Profile,weight,kg,9.33,0.0,523.49,14
2025-04-21,Aluminum Profile,weight,kg,19.98,0.0,503.51,14
2025-04-22,Aluminum Profile,weight,kg,23.54,0.0,479.97,14
2025-04-23,Aluminum Profile,weight,kg,21.14,0.0,458.83,14
2025-04-24,Aluminum Profile,weight,kg,19.75,0.0,439.08,14
2025-04-25,Aluminum Profile,weight,kg,20.98,0.0,418.1,14
2025-04-26,Aluminum Profile,weight,kg,9.92,0.0,408.18,14
2025-04-28,Aluminum Profile,weight,kg,20.78,0.0,387.4,14
2025-04-29,Aluminum Profile,weight,kg,20.6,0.0,366.8,14
2025-04-30,Aluminum Profile,weight,kg,22.24,0.0,344.56,14
2025-05-02,Aluminum Profile,weight,kg,21.66,0.0,322.9,14
2025-05-03,Aluminum Profile,weight,kg,10.56,0.0,312.34,14
2025-05-05,Aluminum Profile,weight,kg,17.08,0.0,295.26,14
2025-05-06,Aluminum Profile,weight,kg,22.17,0.0,273.09,14
2025-05-07,Aluminum Profile,weight,kg,19.3,0.0,253.79,14
2025-05-08,Aluminum Profile,weight,kg,17.65,0.0,236.14,14
2025-05-09,Aluminum Profile,weight,kg,21.0,0.0,215.14,14
2025-05-10,Aluminum Profile,weight,kg,9.9,0.0,205.24,14
2025-05-12,Aluminum Profile,weight,kg,18.69,0.0,186.55,14
2025-05-13,Aluminum Profile,weight,kg,19.57,0.0,166.98,14
2025-05-14,Aluminum Profile,weight,kg,20.86,428.78,574.9,14
2025-05-15,Aluminum Profile,weight,kg,20.09,0.0,554.81,14
2025-05-16,Aluminum Profile,weight,kg,19.26,0.0,535.55,14
2025-05-17,Aluminum Profile,weight,kg,10.39,0.0,525.16,14
2025-05-19,Aluminum Profile,weight,kg,17.82,0.0,507.34,14
2025-05-20,Aluminum Profile,weight,kg,21.14,0.0,486.2,14
2025-05-21,Aluminum Profile,weight,kg,19.58,0.0,466.62,14
2025-05-22,Aluminum Profile,weight,kg,20.52,0.0,446.1,14
2025-05-23,Aluminum Profile,weight,kg,20.87,0.0,425.23,14
2025-05-24,Aluminum Profile,weight,kg,11.43,0.0,413.8,14
2025-05-26,Aluminum Profile,weight,kg,20.65,0.0,393.15,14
2025-05-27,Aluminum Profile,weight,kg,19.67,0.0,373.48,14
2025-05-28,Aluminum Profile,weight,kg,18.92,0.0,354.56,14
2025-05-29,Aluminum Profile,weight,kg,17.44,0.0,337.12,14
2025-05-30,Aluminum Profile,weight,kg,18.39,0.0,318.73,14
2025-05-31,Aluminum Profile,weight,kg,12.24,0.0,306.49,14
2025-06-02,Aluminum Profile,weight,kg,19.49,0.0,287.0,14
2025-06-03,Aluminum Profile,weight,kg,17.65,0.0,269.35,14
2025-06-04,Aluminum Profile,weight,kg,21.41,0.0,247.94,14
2025-06-05,Aluminum Profile,weight,kg,14.35,0.0,233.59,14
2025-06-06,Aluminum Profile,weight,kg,17.12,0.0,216.47,14
2025-06-07,Aluminum Profile,weight,kg,9.12,0.0,207.35,14
2025-06-09,Aluminum Profile,weight,kg,14.35,0.0,193.0,14
2025-06-10,Aluminum Profile,weight,kg,21.12,0.0,171.88,14
2025-06-11,Aluminum Profile,weight,kg,21.03,0.0,150.85,14
2025-06-12,Aluminum Profile,weight,kg,17.58,428.78,562.05,14
2025-06-13,Aluminum Profile,weight,kg,20.27,0.0,541.78,14
2025-06-14,Aluminum Profile,weight,kg,8.93,0.0,532.85,14
2025-06-16,Aluminum Profile,weight,kg,21.57,0.0,511.28,14
2025-06-17,Aluminum Profile,weight,kg,21.54,0.0,489.74,14
2025-06-18,Aluminum Profile,weight,kg,19.99,0.0,469.75,14
2025-06-19,Aluminum Profile,weight,kg,23.56,0.0,446.19,14
2025-06-20,Aluminum Profile,weight,kg,16.88,0.0,429.31,14
2025-06-21,Aluminum Profile,weight,kg,9.62,0.0,419.69,14
2025-06-23,Aluminum Profile,weight,kg,20.5,0.0,399.19,14
2025-06-24,Aluminum Profile,weight,kg,19.28,0.0,379.91,14
2025-06-25,Aluminum Profile,weight,kg,20.73,0.0,359.18,14
2025-06-26,Aluminum Profile,weight,kg,18.44,0.0,340.74,14
2025-06-27,Aluminum Profile,weight,kg,20.11,0.0,320.63,14
2025-06-28,Aluminum Profile,weight,kg,11.12,0.0,309.51,14
2025-06-30,Aluminum Profile,weight,kg,22.03,0.0,287.48,14
2025-07-01,Aluminum Profile,weight,kg,17.97,0.0,269.51,14
2025-07-02,Aluminum Profile,weight,kg,20.21,0.0,249.3,14
2025-07-03,Aluminum Profile,weight,kg,17.24,0.0,232.06,14
2025-07-04,Aluminum Profile,weight,kg,20.32,0.0,211.74,14
2025-07-05,Aluminum Profile,weight,kg,9.35,0.0,202.39,14
2025-07-07,Aluminum Profile,weight,kg,19.45,0.0,182.94,14
2025-07-08,Aluminum Profile,weight,kg,15.19,0.0,167.75,14
2025-07-09,Aluminum Profile,weight,kg,14.59,428.78,581.94,14
2025-07-10,Aluminum Profile,weight,kg,15.25,0.0,566.69,14
2025-07-11,Aluminum Profile,weight,kg,21.03,0.0,545.66,14
2025-07-12,Aluminum Profile,weight,kg,7.65,0.0,538.01,14
2025-07-14,Aluminum Profile,weight,kg,15.23,0.0,522.78,14
2025-07-15,Aluminum Profile,weight,kg,18.21,0.0,504.57,14
2025-07-16,Aluminum Profile,weight,kg,13.02,0.0,491.55,14
2025-07-17,Aluminum Profile,weight,kg,23.0,0.0,468.55,14
2025-07-18,Aluminum Profile,weight,kg,20.37,0.0,448.18,14
2025-07-19,Aluminum Profile,weight,kg,8.9,0.0,439.28,14
2025-07-21,Aluminum Profile,weight,kg,16.25,0.0,423.03,14
2025-07-22,Aluminum Profile,weight,kg,18.14,0.0,404.89,14
2025-07-23,Aluminum Profile,weight,kg,18.74,0.0,386.15,14
2025-07-24,Aluminum Profile,weight,kg,17.39,0.0,368.76,14
2025-07-25,Aluminum Profile,weight,kg,16.34,0.0,352.42,14
2025-07-26,Aluminum Profile,weight,kg,9.88,0.0,342.54,14
2025-07-28,Aluminum Profile,weight,kg,18.17,0.0,324.37,14
2025-07-29,Aluminum Profile,weight,kg,17.56,0.0,306.81,14
2025-07-30,Aluminum Profile,weight,kg,16.7,0.0,290.11,14
2025-07-31,Aluminum Profile,weight,kg,19.1,0.0,271.01,14
2025-08-01,Aluminum Profile,weight,kg,17.45,0.0,253.56,14
2025-08-02,Aluminum Profile,weight,kg,8.9,0.0,244.66,14
2025-08-04,Aluminum Profile,weight,kg,16.59,0.0,228.07,14
2025-08-05,Aluminum Profile,weight,kg,18.07,0.0,210.0,14
2025-08-06,Aluminum Profile,weight,kg,18.03,0.0,191.97,14
2025-08-07,Aluminum Profile,weight,kg,17.92,0.0,174.05,14
2025-08-08,Aluminum Profile,weight,kg,19.25,0.0,154.8,14
2025-08-09,Aluminum Profile,weight,kg,9.52,428.78,574.06,14
2025-08-11,Aluminum Profile,weight,kg,18.2,0.0,555.86,14
2025-08-12,Aluminum Profile,weight,kg,18.01,0.0,537.85,14
2025-08-13,Aluminum Profile,weight,kg,18.84,0.0,519.01,14
2025-08-14,Aluminum Profile,weight,kg,20.1,0.0,498.91,14
2025-08-16,Aluminum Profile,weight,kg,8.87,0.0,490.04,14
2025-08-18,Aluminum Profile,weight,kg,21.1,0.0,468.94,14
2025-08-19,Aluminum Profile,weight,kg,21.73,0.0,447.21,14
2025-08-20,Aluminum Profile,weight,kg,16.0,0.0,431.21,14
2025-08-21,Aluminum Profile,weight,kg,15.71,0.0,415.5,14
2025-08-22,Aluminum Profile,weight,kg,23.49,0.0,392.01,14
2025-08-23,Aluminum Profile,weight,kg,8.31,0.0,383.7,14
2025-08-25,Aluminum Profile,weight,kg,14.17,0.0,369.53,14
2025-08-26,Aluminum Profile,weight,kg,19.0,0.0,350.53,14
2025-08-27,Aluminum Profile,weight,kg,23.17,0.0,327.36,14
2025-08-28,Aluminum Profile,weight,kg,18.78,0.0,308.58,14
2025-08-29,Aluminum Profile,weight,kg,19.27,0.0,289.31,14
2025-08-30,Aluminum Profile,weight,kg,8.88,0.0,280.43,14
2025-09-01,Aluminum Profile,weight,kg,22.44,0.0,257.99,14
2025-09-02,Aluminum Profile,weight,kg,22.82,0.0,235.17,14
2025-09-03,Aluminum Profile,weight,kg,13.5,0.0,221.67,14
2025-09-04,Aluminum Profile,weight,kg,23.19,0.0,198.48,14
2025-09-05,Aluminum Profile,weight,kg,19.41,0.0,179.07,14
2025-09-06,Aluminum Profile,weight,kg,12.1,0.0,166.97,14
2025-09-08,Aluminum Profile,weight,kg,18.7,0.0,577.05,14
2025-09-09,Aluminum Profile,weight,kg,21.53,0.0,555.52,14
2025-09-10,Aluminum Profile,weight,kg,22.53,0.0,532.99,14
2025-09-11,Aluminum Profile,weight,kg,19.6,0.0,513.39,14
2025-09-12,Aluminum Profile,weight,kg,17.79,0.0,495.6,14
2025-09-13,Aluminum Profile,weight,kg,9.55,0.0,486.05,14
2025-09-15,Aluminum Profile,weight,kg,19.49,0.0,466.56,14
2025-09-16,Aluminum Profile,weight,kg,20.53,0.0,446.03,14
2025-09-17,Aluminum Profile,weight,kg,24.49,0.0,421.54,14
2025-09-18,Aluminum Profile,weight,kg,21.55,0.0,399.99,14
2025-09-19,Aluminum Profile,weight,kg,23.1,0.0,376.89,14
2025-09-20,Aluminum Profile,weight,kg,9.75,0.0,367.14,14
2025-09-22,Aluminum Profile,weight,kg,19.5,0.0,347.64,14
2025-09-23,Aluminum Profile,weight,kg,20.44,0.0,327.2,14
2025-09-24,Aluminum Profile,weight,kg,22.03,0.0,305.17,14
2025-09-25,Aluminum Profile,weight,kg,21.31,0.0,283.86,14
2025-09-26,Aluminum Profile,weight,kg,19.66,0.0,264.2,14
2025-09-27,Aluminum Profile,weight,kg,10.58,0.0,253.62,14
2025-09-29,Aluminum Profile,weight,kg,19.85,0.0,233.77,14
2025-09-30,Aluminum Profile,weight,kg,20.07,0.0,213.7,14
2025-10-01,Aluminum Profile,weight,kg,23.73,0.0,189.97,14
2025-10-03,Aluminum Profile,weight,kg,24.7,0.0,165.27,14
2025-10-04,Aluminum Profile,weight,kg,11.66,428.78,582.39,14
2025-10-06,Aluminum Profile,weight,kg,23.06,0.0,559.33,14
2025-10-07,Aluminum Profile,weight,kg,26.64,0.0,532.69,14
2025-10-08,Aluminum Profile,weight,kg,23.83,0.0,508.86,14
2025-10-09,Aluminum Profile,weight,kg,28.06,0.0,480.8,14
2025-10-10,Aluminum Profile,weight,kg,27.88,0.0,452.92,14
2025-10-11,Aluminum Profile,weight,kg,14.32,0.0,438.6,14
2025-10-13,Aluminum Profile,weight,kg,21.09,0.0,417.51,14
2025-10-14,Aluminum Profile,weight,kg,26.35,0.0,391.16,14
2025-10-15,Aluminum Profile,weight,kg,24.95,0.0,366.21,14
2025-10-16,Aluminum Profile,weight,kg,26.98,0.0,339.23,14
2025-10-17,Aluminum Profile,weight,kg,29.73,0.0,309.5,14
2025-10-18,Aluminum Profile,weight,kg,13.77,0.0,295.73,14
2025-10-20,Aluminum Profile,weight,kg,25.63,0.0,270.1,14
2025-10-21,Aluminum Profile,weight,kg,25.05,0.0,245.05,14
2025-10-22,Aluminum Profile,weight,kg,27.22,0.0,217.83,14
2025-10-23,Aluminum Profile,weight,kg,21.12,0.0,196.71,14
2025-10-25,Aluminum Profile,weight,kg,13.08,0.0,183.63,14
2025-10-27,Aluminum Profile,weight,kg,28.11,0.0,155.52,14
2025-10-28,Aluminum Profile,weight,kg,23.98,428.78,560.32,14
2025-10-29,Aluminum Profile,weight,kg,24.64,0.0,535.68,14
2025-10-30,Aluminum Profile,weight,kg,29.04,0.0,506.64,14
2025-10-31,Aluminum Profile,weight,kg,29.97,0.0,476.67,14
2025-11-01,Aluminum Profile,weight,kg,11.6,0.0,465.07,14
2025-11-03,Aluminum Profile,weight,kg,26.89,0.0,438.18,14
2025-11-04,Aluminum Profile,weight,kg,27.83,0.0,410.35,14
2025-11-05,Aluminum Profile,weight,kg,26.06,0.0,384.29,14
2025-11-06,Aluminum Profile,weight,kg,30.92,0.0,353.37,14
2025-11-07,Aluminum Profile,weight,kg,28.41,0.0,324.96,14
2025-11-08,Aluminum Profile,weight,kg,14.68,0.0,310.28,14
2025-11-10,Aluminum Profile,weight,kg,26.28,0.0,284.0,14
2025-11-11,Aluminum Profile,weight,kg,30.61,0.0,253.39,14
2025-11-12,Aluminum Profile,weight,kg,26.31,0.0,227.08,14
2025-11-13,Aluminum Profile,weight,kg,27.52,0.0,199.56,14
2025-11-14,Aluminum Profile,weight,kg,31.92,0.0,167.64,14
2025-11-15,Aluminum Profile,weight,kg,14.05,428.78,582.37,14
2025-11-17,Aluminum Profile,weight,kg,27.67,0.0,554.7,14
2025-11-18,Aluminum Profile,weight,kg,29.61,0.0,525.09,14
2025-11-19,Aluminum Profile,weight,kg,27.66,0.0,497.43,14
2025-11-20,Aluminum Profile,weight,kg,25.71,0.0,471.72,14
2025-11-21,Aluminum Profile,weight,kg,28.13,0.0,443.59,14
2025-11-22,Aluminum Profile,weight,kg,17.12,0.0,426.47,14
2025-11-24,Aluminum Profile,weight,kg,27.28,0.0,399.19,14
2025-11-25,Aluminum Profile,weight,kg,27.77,0.0,371.42,14
2025-11-26,Aluminum Profile,weight,kg,30.66,0.0,340.76,14
2025-11-27,Aluminum Profile,weight,kg,28.96,0.0,311.8,14
2025-11-28,Aluminum Profile,weight,kg,25.34,0.0,286.46,14
2025-11-29,Aluminum Profile,weight,kg,13.0,0.0,273.46,14
2025-12-01,Aluminum Profile,weight,kg,24.69,0.0,248.77,14
2025-12-02,Aluminum Profile,weight,kg,26.78,0.0,221.99,14
2025-12-03,Aluminum Profile,weight,kg,23.29,0.0,198.7,14
2025-12-04,Aluminum Profile,weight,kg,28.71,0.0,169.99,14
2025-12-05,Aluminum Profile,weight,kg,26.22,428.78,572.55,14
2025-12-06,Aluminum Profile,weight,kg,14.13,0.0,558.42,14
2025-12-08,Aluminum Profile,weight,kg,25.53,0.0,532.89,14
2025-12-09,Aluminum Profile,weight,kg,26.3,0.0,506.59,14
2025-12-10,Aluminum Profile,weight,kg,22.82,0.0,483.77,14
2025-12-11,Aluminum Profile,weight,kg,28.1,0.0,455.67,14
2025-12-12,Aluminum Profile,weight,kg,28.14,0.0,427.53,14
2025-12-13,Aluminum Profile,weight,kg,12.37,0.0,415.16,14
2025-12-15,Aluminum Profile,weight,kg,25.14,0.0,390.02,14
2025-12-16,Aluminum Profile,weight,kg,21.69,0.0,368.33,14
2025-12-17,Aluminum Profile,weight,kg,25.28,0.0,343.05,14
2025-12-18,Aluminum Profile,weight,kg,25.36,0.0,317.69,14
2025-12-19,Aluminum Profile,weight,kg,27.54,0.0,290.15,14
2025-12-20,Aluminum Profile,weight,kg,8.62,0.0,281.53,14
2025-12-22,Aluminum Profile,weight,kg,18.51,0.0,263.02,14
2025-12-23,Aluminum Profile,weight,kg,31.15,0.0,231.87,14
2025-12-24,Aluminum Profile,weight,kg,29.82,0.0,202.05,14
2025-12-27,Aluminum Profile,weight,kg,13.17,0.0,188.88,14
2025-12-29,Aluminum Profile,weight,kg,21.22,0.0,167.66,14
2025-12-30,Aluminum Profile,weight,kg,24.09,428.78,572.35,14
2025-12-31,Aluminum Profile,weight,kg,29.65,0.0,542.7,14
2025-01-02,Rear Wheel Assembly,unit,units,25.67,0.0,474.33,21
2025-01-03,Rear Wheel Assembly,unit,units,23.62,0.0,450.71,21
2025-01-04,Rear Wheel Assembly,unit,units,10.78,0.0,439.93,21
2025-01-06,Rear Wheel Assembly,unit,units,21.67,0.0,418.26,21
2025-01-07,Rear Wheel Assembly,unit,units,24.02,0.0,394.24,21
2025-01-08,Rear Wheel Assembly,unit,units,24.55,0.0,369.69,21
2025-01-09,Rear Wheel Assembly,unit,units,16.24,0.0,353.45,21
2025-01-10,Rear Wheel Assembly,unit,units,19.08,0.0,334.37,21
2025-01-11,Rear Wheel Assembly,unit,units,11.51,0.0,322.86,21
2025-01-13,Rear Wheel Assembly,unit,units,22.22,0.0,300.64,21
2025-01-14,Rear Wheel Assembly,unit,units,24.32,0.0,276.32,21
2025-01-15,Rear Wheel Assembly,unit,units,25.57,0.0,250.75,21
2025-01-16,Rear Wheel Assembly,unit,units,18.7,0.0,232.05,21
2025-01-17,Rear Wheel Assembly,unit,units,21.39,0.0,210.66,21
2025-01-18,Rear Wheel Assembly,unit,units,12.31,467.4,665.75,21
2025-01-20,Rear Wheel Assembly,unit,units,23.9,0.0,641.85,21
2025-01-21,Rear Wheel Assembly,unit,units,21.08,0.0,620.77,21
2025-01-22,Rear Wheel Assembly,unit,units,21.45,0.0,599.32,21
2025-01-23,Rear Wheel Assembly,unit,units,24.08,0.0,575.24,21
2025-01-24,Rear Wheel Assembly,unit,units,20.31,0.0,554.93,21
2025-01-25,Rear Wheel Assembly,unit,units,11.23,0.0,543.7,21
2025-01-27,Rear Wheel Assembly,unit,units,25.1,0.0,518.6,21
2025-01-28,Rear Wheel Assembly,unit,units,18.72,0.0,499.88,21
2025-01-29,Rear Wheel Assembly,unit,units,18.75,0.0,481.13,21
2025-01-30,Rear Wheel Assembly,unit,units,24.18,0.0,456.95,21
2025-01-31,Rear Wheel Assembly,unit,units,20.06,0.0,436.89,21
2025-02-01,Rear Wheel Assembly,unit,units,10.4,0.0,426.49,21
2025-02-03,Rear Wheel Assembly,unit,units,18.29,0.0,408.2,21
2025-02-04,Rear Wheel Assembly,unit,units,20.84,0.0,387.36,21
2025-02-05,Rear Wheel Assembly,unit,units,22.98,0.0,364.38,21
2025-02-06,Rear Wheel Assembly,unit,units,23.09,0.0,341.29,21
2025-02-07,Rear Wheel Assembly,unit,units,23.24,0.0,318.05,21
2025-02-08,Rear Wheel Assembly,unit,units,9.26,0.0,308.79,21
2025-02-10,Rear Wheel Assembly,unit,units,20.67,0.0,288.12,21
2025-02-11,Rear Wheel Assembly,unit,units,20.12,0.0,268.0,21
2025-02-12,Rear Wheel Assembly,unit,units,21.33,0.0,246.67,21
2025-02-13,Rear Wheel Assembly,unit,units,24.07,0.0,222.6,21
2025-02-14,Rear Wheel Assembly,unit,units,22.31,0.0,200.29,21
2025-02-15,Rear Wheel Assembly,unit,units,10.65,467.4,657.04,21
2025-02-17,Rear Wheel Assembly,unit,units,21.99,0.0,635.05,21
2025-02-18,Rear Wheel Assembly,unit,units,23.69,0.0,611.36,21
2025-02-19,Rear Wheel Assembly,unit,units,21.61,0.0,589.75,21
2025-02-20,Rear Wheel Assembly,unit,units,22.88,0.0,566.87,21
2025-02-21,Rear Wheel Assembly,unit,units,20.75,0.0,546.12,21
2025-02-22,Rear Wheel Assembly,unit,units,10.84,0.0,535.28,21
2025-02-24,Rear Wheel Assembly,unit,units,20.89,0.0,514.39,21
2025-02-25,Rear Wheel Assembly,unit,units,23.35,0.0,491.04,21
2025-02-26,Rear Wheel Assembly,unit,units,21.72,0.0,469.32,21
2025-02-27,Rear Wheel Assembly,unit,units,18.75,0.0,450.57,21
2025-02-28,Rear Wheel Assembly,unit,units,19.27,0.0,431.3,21
2025-03-01,Rear Wheel Assembly,unit,units,10.11,0.0,421.19,21
2025-03-03,Rear Wheel Assembly,unit,units,21.31,0.0,399.88,21
2025-03-04,Rear Wheel Assembly,unit,units,24.81,0.0,375.07,21
2025-03-05,Rear Wheel Assembly,unit,units,22.16,0.0,352.91,21
2025-03-06,Rear Wheel Assembly,unit,units,19.87,0.0,333.04,21
2025-03-07,Rear Wheel Assembly,unit,units,22.95,0.0,310.09,21
2025-03-08,Rear Wheel Assembly,unit,units,11.76,0.0,298.33,21
2025-03-10,Rear Wheel Assembly,unit,units,21.04,0.0,277.29,21
2025-03-11,Rear Wheel Assembly,unit,units,23.13,0.0,254.16,21
2025-03-12,Rear Wheel Assembly,unit,units,18.51,0.0,235.65,21
2025-03-13,Rear Wheel Assembly,unit,units,24.7,0.0,210.95,21
2025-03-14,Rear Wheel Assembly,unit,units,19.39,467.4,658.96,21
2025-03-15,Rear Wheel Assembly,unit,units,10.77,0.0,648.19,21
2025-03-17,Rear Wheel Assembly,unit,units,17.88,0.0,630.31,21
2025-03-18,Rear Wheel Assembly,unit,units,21.97,0.0,608.34,21
2025-03-19,Rear Wheel Assembly,unit,units,22.44,0.0,585.9,21
2025-03-20,Rear Wheel Assembly,unit,units,15.99,0.0,569.91,21
2025-03-21,Rear Wheel Assembly,unit,units,20.98,0.0,548.93,21
2025-03-22,Rear Wheel Assembly,unit,units,9.93,0.0,539.0,21
2025-03-24,Rear Wheel Assembly,unit,units,22.0,0.0,517.0,21
2025-03-25,Rear Wheel Assembly,unit,units,17.78,0.0,499.22,21
2025-03-26,Rear Wheel Assembly,unit,units,25.04,0.0,474.18,21
2025-03-27,Rear Wheel Assembly,unit,units,20.69,0.0,453.49,21
2025-03-28,Rear Wheel Assembly,unit,units,20.36,0.0,433.13,21
2025-03-29,Rear Wheel Assembly,unit,units,9.54,0.0,423.59,21
2025-03-31,Rear Wheel Assembly,unit,units,23.12,0.0,400.47,21
2025-04-01,Rear Wheel Assembly,unit,units,22.73,0.0,377.74,21
2025-04-02,Rear Wheel Assembly,unit,units,17.07,0.0,360.67,21
2025-04-03,Rear Wheel Assembly,unit,units,18.6,0.0,342.07,21
2025-04-04,Rear Wheel Assembly,unit,units,21.43,0.0,320.64,21
2025-04-05,Rear Wheel Assembly,unit,units,10.29,0.0,310.35,21
2025-04-07,Rear Wheel Assembly,unit,units,18.04,0.0,292.31,21
2025-04-08,Rear Wheel Assembly,unit,units,20.09,0.0,272.22,21
2025-04-09,Rear Wheel Assembly,unit,units,21.55,0.0,250.67,21
2025-04-10,Rear Wheel Assembly,unit,units,17.84,0.0,232.83,21
2025-04-11,Rear Wheel Assembly,unit,units,20.65,0.0,212.18,21
2025-04-12,Rear Wheel Assembly,unit,units,10.86,467.4,668.72,21
2025-04-14,Rear Wheel Assembly,unit,units,19.78,0.0,648.94,21
2025-04-15,Rear Wheel Assembly,unit,units,18.35,0.0,630.59,21
2025-04-16,Rear Wheel Assembly,unit,units,20.76,0.0,609.83,21
2025-04-17,Rear Wheel Assembly,unit,units,18.7,0.0,591.13,21
2025-04-18,Rear Wheel Assembly,unit,units,24.3,0.0,566.83,21
2025-04-19,Rear Wheel Assembly,unit,units,8.82,0.0,558.01,21
2025-04-21,Rear Wheel Assembly,unit,units,20.24,0.0,537.77,21
2025-04-22,Rear Wheel Assembly,unit,units,22.34,0.0,515.43,21
2025-04-23,Rear Wheel Assembly,unit,units,18.72,0.0,496.71,21
2025-04-24,Rear Wheel Assembly,unit,units,17.19,0.0,479.52,21
2025-04-25,Rear Wheel Assembly,unit,units,17.44,0.0,462.08,21
2025-04-26,Rear Wheel Assembly,unit,units,8.97,0.0,453.11,21
2025-04-28,Rear Wheel Assembly,unit,units,18.53,0.0,434.58,21
2025-04-29,Rear Wheel Assembly,unit,units,19.77,0.0,414.81,21
2025-04-30,Rear Wheel Assembly,unit,units,19.8,0.0,395.01,21
2025-05-02,Rear Wheel Assembly,unit,units,19.67,0.0,375.34,21
2025-05-03,Rear Wheel Assembly,unit,units,9.63,0.0,365.71,21
2025-05-05,Rear Wheel Assembly,unit,units,15.44,0.0,350.27,21
2025-05-06,Rear Wheel Assembly,unit,units,20.48,0.0,329.79,21
2025-05-07,Rear Wheel Assembly,unit,units,17.1,0.0,312.69,21
2025-05-08,Rear Wheel Assembly,unit,units,15.4,0.0,297.29,21
2025-05-09,Rear Wheel Assembly,unit,units,19.14,0.0,278.15,21
2025-05-10,Rear Wheel Assembly,unit,units,9.07,0.0,269.08,21
2025-05-12,Rear Wheel Assembly,unit,units,17.26,0.0,251.82,21
2025-05-13,Rear Wheel Assembly,unit,units,17.47,0.0,234.35,21
2025-05-14,Rear Wheel Assembly,unit,units,20.09,0.0,214.26,21
2025-05-15,Rear Wheel Assembly,unit,units,18.36,467.4,663.3,21
2025-05-16,Rear Wheel Assembly,unit,units,18.08,0.0,645.22,21
2025-05-17,Rear Wheel Assembly,unit,units,9.4,0.0,635.82,21
2025-05-19,Rear Wheel Assembly,unit,units,16.0,0.0,619.82,21
2025-05-20,Rear Wheel Assembly,unit,units,18.55,0.0,601.27,21
2025-05-21,Rear Wheel Assembly,unit,units,17.94,0.0,583.33,21
2025-05-22,Rear Wheel Assembly,unit,units,19.89,0.0,563.44,21
2025-05-23,Rear Wheel Assembly,unit,units,18.6,0.0,544.84,21
2025-05-24,Rear Wheel Assembly,unit,units,10.94,0.0,533.9,21
2025-05-26,Rear Wheel Assembly,unit,units,19.49,0.0,514.41,21
2025-05-27,Rear Wheel Assembly,unit,units,18.74,0.0,495.67,21
2025-05-28,Rear Wheel Assembly,unit,units,17.24,0.0,478.43,21
2025-05-29,Rear Wheel Assembly,unit,units,16.36,0.0,462.07,21
2025-05-30,Rear Wheel Assembly,unit,units,16.65,0.0,445.42,21
2025-05-31,Rear Wheel Assembly,unit,units,10.84,0.0,434.58,21
2025-06-02,Rear Wheel Assembly,unit,units,17.94,0.0,416.64,21
2025-06-03,Rear Wheel Assembly,unit,units,16.39,0.0,400.25,21
2025-06-04,Rear Wheel Assembly,unit,units,19.18,0.0,381.07,21
2025-06-05,Rear Wheel Assembly,unit,units,13.51,0.0,367.56,21
2025-06-06,Rear Wheel Assembly,unit,units,15.5,0.0,352.06,21
2025-06-07,Rear Wheel Assembly,unit,units,8.33,0.0,343.73,21
2025-06-09,Rear Wheel Assembly,unit,units,12.57,0.0,331.16,21
2025-06-10,Rear Wheel Assembly,unit,units,19.76,0.0,311.4,21
2025-06-11,Rear Wheel Assembly,unit,units,19.5,0.0,291.9,21
2025-06-12,Rear Wheel Assembly,unit,units,16.14,0.0,275.76,21
2025-06-13,Rear Wheel Assembly,unit,units,17.08,0.0,258.68,21
2025-06-14,Rear Wheel Assembly,unit,units,8.34,0.0,250.34,21
2025-06-16,Rear Wheel Assembly,unit,units,19.22,0.0,231.12,21
2025-06-17,Rear Wheel Assembly,unit,units,18.51,0.0,212.61,21
2025-06-18,Rear Wheel Assembly,unit,units,17.09,467.4,662.92,21
2025-06-19,Rear Wheel Assembly,unit,units,21.18,0.0,641.74,21
2025-06-20,Rear Wheel Assembly,unit,units,15.39,0.0,626.35,21
2025-06-21,Rear Wheel Assembly,unit,units,8.17,0.0,618.18,21
2025-06-23,Rear Wheel Assembly,unit,units,17.88,0.0,600.3,21
2025-06-24,Rear Wheel Assembly,unit,units,17.63,0.0,582.67,21
2025-06-25,Rear Wheel Assembly,unit,units,18.18,0.0,564.49,21
2025-06-26,Rear Wheel Assembly,unit,units,16.91,0.0,547.58,21
2025-06-27,Rear Wheel Assembly,unit,units,18.86,0.0,528.72,21
2025-06-28,Rear Wheel Assembly,unit,units,9.32,0.0,519.4,21
2025-06-30,Rear Wheel Assembly,unit,units,18.63,0.0,500.77,21
2025-07-01,Rear Wheel Assembly,unit,units,16.42,0.0,484.35,21
2025-07-02,Rear Wheel Assembly,unit,units,17.77,0.0,466.58,21
